T2M,T2M_RANGE,RH2M,GWETTOP,Cluster_Label,PCACOMP1,PCACOMP2,PCACOMP3
25.436666666666667,4.223333333333334,86.92,0.6716666666666667,1,0.9878491852226629,0.3910511187150477,-0.09498723845083858
25.101,5.25,88.565,0.729,1,0.9824136611040168,0.3890960472658042,-0.16877201800969743
25.04357142857143,6.241428571428571,80.30214285714285,0.6821428571428572,1,0.15500728391807556,1.1055120754313699,-1.6523898586279033
24.823333333333334,3.1283333333333334,91.355,0.7683333333333334,1,0.9603365911164513,0.8572872222997832,0.6689646150991169
24.916,4.589,86.322,0.741,1,0.6825871601555586,1.0323254735814134,-0.4582849643788699
25.042666666666666,4.823333333333333,85.10733333333334,0.662,1,0.6119979525804294,1.0982342300073418,-0.5388243951787778
24.189999999999998,3.7466666666666666,84.72833333333334,0.6183333333333333,1,-0.6181563133108963,-1.6337967678294936,-1.4104491410296103
25.048,3.8839999999999995,91.018,0.841,1,0.24313647182510142,-2.324030523686678,0.6676881039482068
24.657333333333334,5.191999999999999,86.132,0.7766666666666667,1,-0.35184469191124984,-1.828975848135443,-0.5925327818883773
23.838333333333335,6.613333333333333,80.47500000000001,0.7133333333333333,1,-1.7242548874397197,-0.0788204556057078,-1.0920014005776852
25.279,5.9159999999999995,84.602,0.68,1,-0.917891219897499,-0.662031805073326,1.4592628735523594
25.040833333333335,6.21,81.00333333333333,0.63,1,-1.2563062968150118,-0.42034283111052234,0.3590013669119441
25.525000000000002,4.388333333333333,86.64999999999999,0.6866666666666666,1,-0.24604929786907048,-1.0140024481268848,1.4328153342115384
25.256,4.62,86.102,0.737,1,-0.41798975525495596,-0.8717934724492398,1.0604185951746383
26.448,6.980666666666667,82.55866666666665,0.66,1,-0.28041708592944803,-0.9738007392398637,1.471592528860891
27.498333333333335,8.389999999999999,68.91000000000001,0.43333333333333335,0,-0.9415237052700659,1.300996457914459,-0.5472674781460675
26.915999999999997,7.4079999999999995,72.493,0.457,0,-0.7741409699558256,1.1659290372188402,-0.15232670534637036
28.263333333333332,10.488666666666667,68.17066666666668,0.40800000000000003,0,-0.7934808641759874,1.1821952937811218,-0.19161294790123587
28.355,8.623333333333333,67.43,0.39166666666666666,0,-0.6327383518998605,1.3661917912264259,-0.23636334543242818
27.944,9.189,69.271,0.40800000000000003,0,-0.4149529742268753,1.085940102913032,-0.7272030771750336
27.895714285714288,8.839285714285714,71.69571428571429,0.4257142857142857,0,-0.16098988906112963,0.8781093221140946,-0.1558386293836599
27.853333333333335,10.255,71.41,0.41500000000000004,0,-0.09059379979684032,1.110489216332907,-0.6494843331780135
28.238999999999997,9.613,70.08500000000001,0.45999999999999996,0,0.053765016199740244,0.9476954513884911,-0.7540127999267775
26.584,5.553333333333333,80.82466666666666,0.59,1,0.8032132099661418,0.21335466940309883,-0.23139845012657215
25.400000000000002,5.253333333333333,87.64,0.6633333333333333,1,1.1372815482261973,0.20877114215165082,-0.33551365954172074
25.711000000000002,7.948,80.19800000000001,0.603,1,0.36813344418375515,0.9284559281168473,-1.1983201938772063
25.780714285714286,6.93,75.80071428571429,0.5385714285714286,0,-0.2367335376803192,1.539188625332896,-1.4465108476181892
25.36,4.001666666666667,87.49666666666667,0.685,1,0.6429388296156628,1.2235372206130002,0.9787691064568081
25.782999999999998,4.936,87.353,0.662,1,0.7699940729881221,1.1335771777183083,1.3993533646270158
25.646,4.917333333333334,84.77933333333334,0.5946666666666667,1,0.5705584834477325,1.2575619115170518,0.5735991787331283
25.21666666666667,6.29,77.17333333333333,0.515,0,-1.3710381576761677,-0.7847002265086668,-0.8646238555794378
25.718,4.743,85.24600000000001,0.61,1,-0.3942014299984065,-1.599432014963403,1.1856172466633437
25.029333333333334,5.251333333333333,83.31333333333333,0.588,1,-0.9090219758475557,-1.152397586209118,0.2747348680437169
24.593333333333334,7.544999999999999,79.26833333333333,0.5833333333333334,0,-1.4777900628176597,-0.3184802417051958,-0.902476009732311
24.261000000000003,7.999,76.62,0.547,0,-1.9542510758596805,0.13844685542427135,-1.3301814666793828
26.249166666666667,8.328333333333333,74.395,0.45999999999999996,0,-1.535741455849106,-0.15805499376144475,0.05345076162347805
26.883333333333336,8.535,73.50166666666667,0.43,0,-1.299599148948802,-0.013334695751359957,0.39393334864334634
27.817,8.107,75.005,0.46799999999999997,0,-0.7857081687416665,-0.4188470636174998,1.6945739548259477
28.74866666666667,9.744,67.10866666666666,0.39666666666666667,0,-1.1977830011060033,-0.13137913788053995,0.28919577390019136
28.878333333333334,8.405,64.915,0.3016666666666667,0,-0.8606980200718325,1.263241363957838,-0.0925190035230462
28.782999999999998,8.084999999999999,67.298,0.32599999999999996,0,-0.6491111746708622,1.0912998666618037,0.39514617791491286
28.209999999999997,8.044,70.77266666666667,0.404,0,-0.517601697257774,0.9823126071429537,0.6778794494608595
29.72,11.145000000000001,63.385,0.3233333333333333,0,-0.7344986121040339,1.4921998813051198,-0.054503728700790885
29.986,10.238,64.034,0.315,0,-0.3894360648373603,1.1633232751328977,0.27485138627817823
27.634285714285713,6.651428571428572,76.80071428571429,0.4692857142857143,0,0.1505964531713131,0.6967905679806818,1.2533564302470137
