Cluster_Label,T2M,T2M_RANGE,RH2M,GWETTOP,PCACOMP1,PCACOMP2
0,0.5956121396656602,0.8350691523695866,-1.1708580712109107,-0.7788081161092371,-0.9707767002014734,-0.48364649512552815
0,0.3385336530611906,0.15290478888589568,-0.8389245108271106,-0.8393658019453424,-0.8864205957755565,-0.3111481783036473
0,0.26810998770492983,0.14489189503134928,-0.6767153870902805,-0.8582900787691258,-0.9296764122320167,-0.18855551003732357
0,1.2608910209035324,1.6849700938751109,-1.7036199066443518,-1.1421542311258697,-0.9774434557255832,0.07780442694538693
0,0.9567207215988268,0.6315416484641163,-1.4342415519865923,-1.2140664830562446,-0.8981332337454675,0.12183826663741164
0,0.6598282478932528,0.28912398441317894,-1.2151680086001897,-1.2273134768328926,-0.7152258809782582,0.25544243851719195
0,0.44919941290674487,-0.01963952544866448,-0.4589016360414152,-0.8582900787691251,-0.5406449489336767,0.02691220681556715
0,0.874493523968354,1.4200867170262574,-1.1441417854320795,-0.7974620461212516,-0.2793048085919098,0.08888858233345194
0,-0.09150021836959572,0.08078874419498085,0.17625090765332974,-0.3284103277032031,-0.06094238621260929,0.07969450519044896
1,-0.3233203690712105,-0.3284030353105074,0.18137695923365782,-0.3189481892913114,0.7604279070030191,-0.3610200724874888
1,-0.6893521859684965,-0.7594967246850877,0.9531952509937649,0.15226630362088367,1.1229575115408994,0.10907419628156168
1,-1.1970875483546728,-1.779983273138504,1.5770096636506648,0.5894170982502694,2.1643355501782846,-1.0675775797262799
1,-0.9301625918219716,-1.7787368229833525,1.4952969261710254,0.8676039675598789,2.1712578013346104,-0.6765384252037223
1,-0.9570416199800956,-1.4630288051142357,1.3213897307284848,0.3866569894240243,2.289452436985147,-0.6343646222211974
1,-0.9263096253283181,-0.9662293861323774,0.4597041835994488,0.002764516712998481,2.3042091717684245,-0.5830719223849604
1,-1.2820668649091878,-0.2381244312159544,0.09002029420458568,-0.137275131782995,2.367134239765203,-0.36502628168848783
1,-0.5806129093697701,-0.5194660376644624,0.0312010243760742,-0.4343862779163873,0.494389691395643,3.25729077899095
0,-0.5538561976082718,-0.2655463346292898,-0.2229729400010514,-0.63119875688373,0.4779401259133331,2.4223956069899613
1,-0.6514646821142153,-0.1612006502123117,-0.19486653853942124,-0.676617021260809,0.6961576982212359,0.5008751602333743
0,-0.8139314359300281,-0.2691076207868664,-0.3584657779590502,-0.5971350586009213,0.42659762908287846,-0.21869776969949895
0,-0.2006676023565066,-0.9297262030172229,0.01443275395228739,-0.6595851721194044,-6.659634094342506e-05,-0.12969702411250594
0,-0.4909244115452303,0.8436162391477701,-1.0609954911545523,-0.8299036635334514,-0.48201248020428517,0.07669916862434933
0,-0.1824730383586889,1.5796450557647994,-1.1917098064529237,-1.0664571238307379,-0.6899298477425831,-0.16514631215979939
0,-0.16641901130178902,1.4207226609829677,-1.3022674443506816,-1.2651620304804587,-0.7384022380211087,-0.3419150612861597
0,0.5885483677606254,1.146503626849612,-1.487022506817939,-1.460082081765423,-1.0249308576109775,0.29409882851679114
0,1.128391784260597,1.2230712792374976,-1.4902805904495025,-1.781794787769733,-0.9669123019289949,0.3051440454288261
0,0.8567576464578756,-0.14802389142928035,-0.6560808574237049,-1.728806812663141,-0.8115217287380583,0.12073764366916652
0,1.5498635079277072,0.7111363940859405,-1.3338925761344016,-1.1818952124558135,-0.43590170267587064,-0.3844799824899973
0,1.159337832606469,0.16473334648070165,-1.0394176687032193,-1.2273134768328926,-0.17761068750258083,-0.6521081199567977
