,Date,T2M,T2MDEW,T2M_RANGE,RH2M,GWETTOP,1_month_rainfall_aggregate,Cluster_Label,GMM_Cluster_Label
23,1981-08-21,27.828666666666667,21.918,7.560666666666666,71.82466666666666,0.4233333333333333,42.2672,0,0
24,1981-09-01,27.635,22.205,7.596666666666667,73.99166666666667,0.4566666666666667,105.7845,0,0
25,1981-09-11,26.641,22.848,6.5120000000000005,81.061,0.5599999999999999,263.0603,1,1
26,1981-09-21,27.299285714285713,23.056428571428572,7.802142857142857,79.25857142857141,0.5521428571428572,241.138,1,0
27,1981-10-01,28.128333333333334,22.53833333333333,9.051666666666668,73.715,0.4566666666666667,178.3534,0,0
28,1981-10-11,27.951999999999998,21.6,8.72,70.672,0.45099999999999996,70.2241,0,0
29,1981-10-21,26.77733333333333,23.039333333333335,6.666666666666667,81.15599999999999,0.5693333333333332,207.4052,1,1
30,1981-11-01,26.761666666666667,22.791666666666668,7.745,80.29666666666667,0.5599999999999999,265.9569,1,1
31,1981-11-11,26.836000000000002,22.262,7.251,77.49600000000001,0.557,250.3879,1,0
32,1981-11-21,25.52857142857143,22.408571428571427,6.014285714285714,83.6857142857143,0.6342857142857143,182.2759,1,1
33,1981-12-01,25.166666666666668,23.021666666666665,4.046666666666667,88.24666666666667,0.6816666666666666,169.1121,1,1
34,1981-12-11,24.767,20.919,7.003,80.178,0.612,264.6983,1,1
35,1981-12-21,25.192666666666664,22.544666666666668,4.752666666666667,85.67066666666666,0.6519999999999999,208.1638,1,1
36,1982-01-01,25.091666666666665,21.608333333333334,5.138333333333334,81.61833333333333,0.5516666666666666,158.2845,1,1
37,1982-01-11,24.878,20.076,6.906000000000001,75.838,0.514,28.6724,0,0
38,1982-01-21,25.14466666666667,19.75321428571428,7.804,70.938,0.45733333333333337,10.8621,0,0
39,1982-02-01,26.176666666666666,20.221666666666668,8.808333333333334,71.82833333333333,0.42,7.9397,0,0
40,1982-02-11,25.547,19.75321428571428,10.135,68.689,0.40199999999999997,6.5776,0,0
41,1982-02-21,26.622500000000002,19.75321428571428,10.194166666666666,67.9275,0.365,4.7155,0,0
42,1982-03-01,27.91,20.74833333333333,9.975,68.33,0.3383333333333334,4.4138,0,0
43,1982-03-11,28.204,20.309,10.539,65.861,0.323,5.4828,0,0
44,1982-03-21,28.06066666666667,21.317999999999998,9.254,70.02133333333333,0.41733333333333333,22.1379,0,0
45,1982-04-01,30.275000000000002,21.863333333333333,12.185,64.59333333333333,0.385,23.7672,0,0
46,1982-04-11,28.71,22.948,7.312,72.912,0.434,47.931,0,0
47,1982-04-21,29.520000000000003,22.606428571428573,8.143571428571429,68.545,0.43928571428571433,77.1379,0,0
48,1982-05-01,27.901666666666667,24.185000000000002,8.041666666666666,81.57333333333334,0.6566666666666666,79.9483,1,1
49,1982-05-11,28.371,23.14,7.1659999999999995,74.94,0.541,92.431,0,0
50,1982-05-21,28.044666666666668,23.761333333333333,6.363333333333333,78.89733333333334,0.5633333333333332,114.2672,1,0
51,1982-06-01,26.89,23.823333333333334,5.181666666666667,84.015,0.6316666666666667,115.681,1,1
52,1982-06-11,26.829,23.468,6.231,82.74300000000001,0.612,77.75,1,1
53,1982-06-21,26.891428571428573,22.943571428571428,6.833571428571429,80.26428571428572,0.5307142857142858,9.7241,0,1
54,1982-07-01,27.516666666666666,22.675,7.916666666666667,76.41166666666668,0.47333333333333333,8.9569,0,0
55,1982-07-11,27.311,22.226,7.295,75.33200000000001,0.45999999999999996,12.0948,0,0
56,1982-07-21,27.366,21.922,8.184,74.03133333333334,0.4486666666666667,19.9397,0,0
57,1982-08-01,27.488333333333333,22.298333333333332,7.958333333333333,74.905,0.445,19.7069,0,0
58,1982-08-11,27.089999999999996,22.079,7.169,75.58200000000001,0.458,30.6724,0,0
59,1982-08-21,27.947333333333333,22.046666666666667,8.400666666666668,72.38466666666666,0.41600000000000004,27.9224,0,0
60,1982-09-01,28.661666666666665,21.396666666666665,10.841666666666667,68.01666666666667,0.4033333333333333,33.0776,0,0
61,1982-09-11,28.413999999999998,21.375999999999998,9.331,68.19500000000001,0.388,70.4138,0,0
62,1982-09-21,27.669285714285714,21.759999999999998,8.96642857142857,72.34142857142857,0.45071428571428573,91.4224,0,0
63,1982-10-01,26.993333333333336,21.745,7.708333333333333,74.62166666666667,0.49,123.0776,0,0
64,1982-10-11,27.352999999999998,22.549,6.698,76.122,0.552,104.0172,0,0
65,1982-10-21,26.675333333333334,22.519333333333336,6.366,79.18533333333333,0.5640000000000001,168.2586,1,0
66,1982-11-01,25.811666666666667,22.798333333333332,5.035,83.96833333333333,0.6416666666666667,244.9483,1,1
67,1982-11-11,26.543,23.282999999999998,5.621,82.989,0.615,255.9483,1,1
68,1982-11-21,25.99142857142857,23.571428571428573,4.162857142857143,86.81785714285715,0.7242857142857143,377.9224,1,1
69,1982-12-01,25.381666666666664,23.435000000000002,3.4516666666666667,89.15166666666666,0.82,423.72415,1,1
70,1982-12-11,25.062,23.069,3.732,88.94500000000001,0.8470000000000001,423.72415,1,1
71,1982-12-21,25.031333333333336,22.959333333333333,3.46,88.38933333333333,0.87,394.2414,1,1
72,1983-01-01,23.386666666666667,19.75321428571428,5.878333333333334,80.47666666666667,0.8266666666666667,194.0603,1,1
73,1983-01-11,24.675,22.235,4.781000000000001,86.591,0.794,45.431,1,1
74,1983-01-21,25.3,22.648666666666667,5.061333333333334,85.63000000000001,0.7386666666666667,16.2931,1,1
